Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Pagado,F001-1090626,1132469,97,11/02/2022,11/02/2022
Pagado,F001-1092711,45311,778,11/02/2022,11/02/2022
Pagado,F001-1094065,6947074,61,11/02/2022,11/02/2022
Pagado,B005-0018578,8078850,35,11/02/2022,11/02/2022
Pagado,F002-0165354,464497,2188,11/02/2022,11/02/2022
Pagado,F002-0165902,53736,1935,11/02/2022,11/02/2022
Pagado,F001-1094467,178072,5900,11/02/2022,11/02/2022
Pagado,F002-0166234,168066,1519,11/02/2022,11/02/2022
Pagado,F021-0001365,8082146,1823,11/02/2022,11/02/2022
Pagado,F001-1093456,8080911,35,11/02/2022,11/02/2022
Pagado,F002-0165804,8059474,304,11/02/2022,11/02/2022
Pagado,F002-0165682,7003433,230,11/02/2022,11/02/2022
Pagado,F002-0165105,1248543,85,11/02/2022,11/02/2022
Pagado,F002-0166025,1248543,85,11/02/2022,11/02/2022
Pagado,F001-1094945,7480721,118,11/02/2022,11/02/2022
Pagado,F002-0166582,2913019,103,11/02/2022,11/02/2022
Pagado,F001-1090885,2939226,85,11/02/2022,11/02/2022
Pagado,F001-1090037,2397278,85,11/02/2022,11/02/2022
